1	The Casualties	https://www.last.fm/music/The+Casualties
2	The Chieftains	https://www.last.fm/music/The+Chieftains
1	The Civil Wars	https://www.last.fm/music/The+Civil+Wars
575	The Clan	https://www.last.fm/music/The+Clan
3	The Clancy Brothers	https://www.last.fm/music/The+Clancy+Brothers
7	The Clash	https://www.last.fm/music/The+Clash
1	The Crazy Rogues	https://www.last.fm/music/The+Crazy+Rogues
1	The Currency	https://www.last.fm/music/The+Currency
5	The Davitts	https://www.last.fm/music/The+Davitts
2	The Dead Weather	https://www.last.fm/music/The+Dead+Weather
10	The Dreadnoughts	https://www.last.fm/music/The+Dreadnoughts
1	The Dublin City Ramblers	https://www.last.fm/music/The+Dublin+City+Ramblers
378	The Dubliners	https://www.last.fm/music/The+Dubliners
229	The Enemy	https://www.last.fm/music/The+Enemy
1	The Features	https://www.last.fm/music/The+Features
11	The Fureys	https://www.last.fm/music/The+Fureys
3	The Go Set	https://www.last.fm/music/The+Go+Set
2	The Gobshites	https://www.last.fm/music/The+Gobshites
129	The High Kings	https://www.last.fm/music/The+High+Kings
1	The Hives	https://www.last.fm/music/The+Hives
1	The Human Experimente	https://www.last.fm/music/The+Human+Experimente
1	The Irish Christmas & Celtic Christmas Nollag	https://www.last.fm/music/The+Irish+Christmas+&+Celtic+Christmas+Nollag
41	The Irish Rovers	https://www.last.fm/music/The+Irish+Rovers
2	The Irish Tenor Trio	https://www.last.fm/music/The+Irish+Tenor+Trio
2	The Irish Travelers	https://www.last.fm/music/The+Irish+Travelers
1	The Jam	https://www.last.fm/music/The+Jam
1	The Joy Formidable	https://www.last.fm/music/The+Joy+Formidable
369	The Kilkennys	https://www.last.fm/music/The+Kilkennys
1244	The Killers	https://www.last.fm/music/The+Killers
10	The Killigans	https://www.last.fm/music/The+Killigans
2	The Kinks	https://www.last.fm/music/The+Kinks
3	The Kreellers	https://www.last.fm/music/The+Kreellers
1	The Larkin Brigade	https://www.last.fm/music/The+Larkin+Brigade
1	The Lemonheads	https://www.last.fm/music/The+Lemonheads
20	The Logues	https://www.last.fm/music/The+Logues
26	The Mahones	https://www.last.fm/music/The+Mahones
1	The Moorings	https://www.last.fm/music/The+Moorings
10	The Nitty Gritty Dirt Band	https://www.last.fm/music/The+Nitty+Gritty+Dirt+Band
20	The Nowhere Boys	https://www.last.fm/music/The+Nowhere+Boys
22	The O'Reillys and The Paddyhat	https://www.last.fm/music/The+O%27Reillys+and+The+Paddyhat
599	The O'Reillys and the Paddyhats	https://www.last.fm/music/The+O%27Reillys+and+the+Paddyhats
6	The Offspring	https://www.last.fm/music/The+Offspring
30	The Peelers	https://www.last.fm/music/The+Peelers
1534	The Pogues	https://www.last.fm/music/The+Pogues
1	The Pogues & The Dubliners	https://www.last.fm/music/The+Pogues+&+The+Dubliners
22	The Police	https://www.last.fm/music/The+Police
4	The Porters	https://www.last.fm/music/The+Porters
9242	The Proclaimers	https://www.last.fm/music/The+Proclaimers
1	The Prodigals	https://www.last.fm/music/The+Prodigals
2	The Raconteurs	https://www.last.fm/music/The+Raconteurs
46	The Real McKenzies	https://www.last.fm/music/The+Real+McKenzies
2	The Rolling Stones	https://www.last.fm/music/The+Rolling+Stones
1	The Romantics	https://www.last.fm/music/The+Romantics
1599	The Rumjacks	https://www.last.fm/music/The+Rumjacks
1	The Sandsacks	https://www.last.fm/music/The+Sa
